,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy
541,Nude man 2,Person,4.44117647058824,1.04903094756343,3.05940594059406,1.60512792124627,87.54052778677652,10.324320373551345,8.086000180915292,3.357157068759654
542,Nude man 4,Person,4.58823529411765,1.35232063964333,3.66336633663366,1.77356831118946,220.2490401278746,12.40279609848897,8.607093188047365,4.200125339163322
543,Nude man 5,Person,4.71287128712871,1.45145880867055,3.61165048543689,1.91604683775869,219.852277918619,11.983038895203252,8.489566407839622,3.982625816245257
544,Nude man 6,Person,4.0,1.19404462825199,3.52475247524752,1.72970552063605,128.26176659208133,11.821688006005006,8.383365820761977,3.790756849274608
545,Nude man 7,Person,4.51485148514851,1.15424314064359,3.74757281553398,1.98384873811598,368.13414299714697,13.223707248909065,8.544101805968966,5.073059153801351
546,Nude man 8,Person,3.16831683168317,1.65571318126476,3.75728155339806,2.13038714799509,158.86622461715405,11.69636278151092,8.154264743674693,4.019453292853642
547,Nude man 9,Person,3.39814814814815,1.00410200560505,3.5,1.80613840065763,255.5490290568605,10.943491555257827,8.169184830072755,3.450241407311678
548,Nude man 10,Person,3.54455445544554,1.57813023844832,3.71844660194175,2.22471622216846,143.79802600941224,11.772967491961802,8.64545886552932,3.4965537942984453
549,Nude man 11,Person,3.17647058823529,1.80434988542338,4.15841584158416,2.24380334818953,294.18872465921794,12.393854274933584,8.473078170970087,4.430329349071085
550,Nude man 12,Person,4.66336633663366,1.06091684615499,3.40776699029126,1.83878099648036,83.80446790761975,11.201148517972069,8.200241905698267,3.399787747321028
551,Nude man 13,Person,4.2970297029703,1.15364253090327,3.48543689320388,1.83572434637678,47.00725049284029,10.93544027609154,8.282013532395702,3.1054972672805707
552,Nude man 14,Person,4.34259259259259,1.41528397491961,3.70192307692308,1.97006632233886,177.58568838365943,12.456527808942601,8.753487893071206,3.9895643161900876
553,Nude man 15,Person,3.86138613861386,1.53642248727553,3.54368932038835,2.03294772474638,94.87187408463544,9.68845482644188,8.213026154532823,2.729493351115962
554,Nude man 16,Person,4.42592592592593,1.47378147801126,3.88461538461538,2.00633797841852,77.57253191596222,11.259532885236592,7.92848712976741,3.7047432414451826
555,Nude man 17,Person,3.72277227722772,1.43609757245939,3.48543689320388,2.05256452536392,91.26784014018006,11.804215136135857,8.774377715768134,3.4240340943774012
556,Nude man 18,Person,3.53703703703704,1.32852195241731,3.51923076923077,1.96068528356286,112.13925572636501,12.19008578576011,8.647889319549781,3.840731262198079
557,Nude man 19,Person,4.76851851851852,1.18089528432925,3.79807692307692,1.87668271517667,156.87890211186777,10.600017306898252,7.452365787299441,3.660961915469974
558,Nude man 20,Person,3.48148148148148,1.83670510294056,4.22115384615385,2.1986612465481,214.4034163759849,12.521928556259532,8.555876026917026,4.510535552855874
559,Nude man 3,Person,4.30392156862745,1.11505641367099,3.25742574257426,1.80916259825663,183.17222800488184,11.77947674548771,8.696388359880919,4.011572661003809
560,Nude man 21,Person,3.54901960784314,1.81646730902602,4.30693069306931,2.02850967095267,98.29569435048035,11.795166600692944,8.537523109073792,3.8150068194929583
561,Nude man 22,Person,4.80392156862745,1.06277439728768,3.9009900990099,1.75786774528148,27.238578215327887,9.834659825519553,8.038744200266507,2.66123145160198
562,Nude man 23,Person,3.98039215686275,1.48910493520661,3.59405940594059,1.66840173712318,107.99167902659947,11.753313142531802,8.685911803544407,3.5920263109615966
563,Nude woman 1,Person,5.0,1.24096736459909,4.39805825242718,1.84889901433281,51.63688588392322,8.436784792452052,6.809832327936769,2.5418498909940195
564,Nude woman 2,Person,4.62376237623762,1.67243227156447,4.70873786407767,2.03224529533593,174.76537535032463,12.53370896052795,8.552399829260871,4.468856152534047
565,Nude woman 3,Person,4.61764705882353,1.74085513098318,5.34653465346535,1.76881679980916,163.9334378217587,12.450574905351544,8.70056705606009,4.159036170260802
566,Nude woman 4,Person,3.87128712871287,1.42592683077803,4.67961165048544,1.81612382013425,68.93404256696348,11.741092721792693,8.780559298702396,3.5763926593013817
567,Nude woman 5,Person,5.35294117647059,1.30229849222141,4.94059405940594,1.80455968135287,100.90333661433135,11.966803588092695,8.564651653890976,3.8438726456883265
568,Nude woman 6,Person,4.80392156862745,1.23512308030033,4.45544554455446,1.7235124164058,111.00037327537277,10.934019588466228,8.50152111482728,3.4819885203218526
569,Nude woman 7,Person,5.17821782178218,1.32963182576201,4.69902912621359,1.84090212037208,103.49645830947603,10.963279379500344,8.143217993256417,3.5103139970686317
570,Nude woman 8,Person,5.37254901960784,1.41366435320195,4.78217821782178,1.84718142257895,46.440039696561016,11.571318599619406,8.70223935668415,3.2273794455908384
571,Nude woman 9,Person,5.20588235294118,1.69646245384602,4.76237623762376,1.86627176398018,263.7481737415933,12.0867294607257,8.50566604661066,4.494480965358486
572,Nude woman 10,Person,5.0462962962963,1.69322045232541,5.17307692307692,1.46441484183166,68.05058940751174,10.87268748300724,8.217919932516534,3.355338660205675
573,Nude woman 11,Person,5.18518518518519,1.5597037110684,4.91346153846154,1.48199928542543,433.89008063181484,12.377280333719913,8.155871959787014,4.763176681741014
574,Nude woman 12,Person,5.20792079207921,1.35142022837582,4.92233009708738,1.8078766680364,90.23107209029584,5.281576096666015,3.9952265745374778,2.301265679869263
575,Nude woman 13,Person,5.2962962962963,1.54229625661341,5.25961538461539,1.53910320823077,66.89727070054893,11.442219792794234,8.55139971577513,3.190797778017863
576,Nude woman 14,Person,5.08823529411765,1.35780064720631,4.95049504950495,1.73997837701371,177.57472939299643,12.063386602467702,8.638661532688591,4.077600403144604
577,Nude woman 15,Person,5.2843137254902,1.4649532887521,5.37623762376238,1.81577248105876,32.44890762037859,8.563854173156038,7.3338094528188975,2.5228827581629085
578,Nude woman 16,Person,4.69444444444444,1.68810203291159,5.45192307692308,1.42706030714857,173.96995252221222,12.130791399047347,8.652855974597472,4.073387333434245
579,Nude woman 17,Person,5.12962962962963,1.697125621621,5.21153846153846,1.5115932372868,84.07159312861305,11.497386313481524,8.758278411201093,3.266379308295068
580,Nude woman 18,Person,4.99074074074074,1.71576184201409,5.40384615384615,1.45828221042012,498.8985973507164,11.33448379459773,8.243864738006454,3.8683704968335797
581,Nude woman 19,Person,4.91176470588235,1.59269956504187,5.46534653465347,1.60352334835289,169.15288381713287,11.9057471690312,8.715804477866735,3.8401082955835193
582,Nude woman 20,Person,4.8921568627451,1.98462836756121,5.15841584158416,1.82610335560355,93.55868249657203,11.096669488179726,8.455167889331538,3.3938196826975515
583,Nude woman 21,Person,4.76470588235294,1.42242625372699,4.77227722772277,1.69635602465291,87.71133983380284,11.852507185503171,8.472050602520454,3.7124643109145765
584,Nude woman 22,Person,4.75,1.87020414698553,4.92307692307692,1.80448366975535,168.71981244318192,12.46724216935881,8.800223664551154,4.011554151408049
585,Office supplies 1,Object,4.03703703703704,0.43073347410927,1.88461538461538,1.2718589125187,388.8229231206773,12.101683003178097,8.422928208481565,4.542868276083251
586,Office supplies 2,Object,4.08910891089109,0.511840012132504,1.84466019417476,1.25836247118633,89.27446914129007,8.263181085679136,6.596333985096461,2.4793848693741483
587,Office supplies 3,Object,4.23762376237624,0.763524915788413,2.71844660194175,1.60524554183205,716.7207914632517,13.19121279217125,8.58624161352383,5.1878265166969975
588,Office supplies 4,Object,4.27722772277228,0.736461972965178,2.14705882352941,1.40294639618374,215.69071944201667,11.28050036463155,8.066927374469458,3.6722217844225846
589,Office supplies 5,Object,4.05555555555556,0.638826806320399,1.86538461538462,1.29268060695814,169.96995540705458,11.830362249216662,8.55565668335447,3.6904074239003473
590,Opossum 1,Animal,3.2843137254902,1.27719875237845,4.06930693069307,1.79029285728662,446.51780967385866,13.650252425121838,8.711340502034219,5.107948694408911
591,Orangutan 1,Animal,4.94117647058824,1.20085389925739,3.57425742574257,1.68134787984798,550.5484268141543,13.487106391052968,8.79288008096939,5.068207541527918
592,Ornament 1,Object,5.24509803921569,1.0848759979312,2.88118811881188,1.63271019297897,356.5452967739989,6.6823840594313,4.869313310054394,2.8346919601593434
593,Paintbrush 1,Object,4.06481481481481,0.878328362885714,2.10576923076923,1.37888564287668,930.9629197976146,12.724085708062452,7.992164581939092,5.592764242132161
594,Paper 1,Object,4.15841584158416,0.484410430674789,1.86407766990291,1.4283443293968,245.8050357450489,13.065955220494835,8.413232482361602,4.814769211238493
595,Paper 2,Object,4.08910891089109,0.511840012132504,1.93203883495146,1.42980963988924,119.53204588500303,12.288839906880302,8.61373226695418,4.045271217758955
596,Paper 3,Object,4.23529411764706,0.733585668099032,1.82178217821782,1.19495639756403,275.0510745664259,11.818203626668314,8.035726347580795,4.256580762963924
597,Paper 4,Object,4.08910891089109,0.491914828013755,1.87378640776699,1.47315595363662,1377.3656168872822,14.45918240608443,8.587150602473518,6.187346409613157
598,Paper 5,Object,4.36274509803922,0.952216961780489,2.25742574257426,1.31646090216561,168.09468190767493,11.165715714041196,8.304242169995495,3.400097141567879
599,Paperclips 1,Object,3.99019607843137,0.455876873233141,2.0,1.34164078649987,66.7914726288416,10.76378197686309,7.923876482984762,3.266122188986862
600,Paperclips 2,Object,4.57843137254902,0.883694702330398,2.33663366336634,1.50517259955642,576.3282022120677,13.896297764798557,8.864845126884399,5.281034851004189
601,Paperclips 3,Object,4.04901960784314,0.474653620040621,1.84158415841584,1.27069015316344,477.563087069502,12.54729898965168,8.428768775766018,4.663288711593871
602,Paperclips 4,Object,4.06930693069307,0.495124746757305,2.07766990291262,1.42587654766579,473.635789955851,12.176568501313437,8.140113196296706,4.578436616190529
603,Parachuting 1,Scene,5.12745098039216,1.03092353700817,4.54455445544554,1.51343815516358,67.01379045434226,10.387697743748072,7.791896686992315,2.960186185873022
604,Parachuting 2,Person,5.43137254901961,1.04842931953035,4.33663366336634,1.63264955041045,61.99256751347306,11.186101132832212,8.535573141537746,3.0476875486497517
605,Parachuting 3,Person,5.38613861386139,1.20805874881732,4.78640776699029,1.74698892460261,232.9782209751582,10.489703642991932,8.309805901882019,2.8442789948921714
606,Parachuting 4,Person,4.80392156862745,1.15217586396799,5.20792079207921,1.53829016562655,255.49781796362137,12.937078500707926,8.61437906734037,4.619623009606852
607,Parade 1,Person,5.64814814814815,0.998267797071225,3.48076923076923,1.55782253579304,883.5414710423347,14.062851052752926,8.84947484602013,5.546871834886467
608,Parasailing 1,Scene,5.65686274509804,1.01956210790008,3.96039603960396,1.62432011672089,387.00865068859497,12.7808516879861,8.72127879226029,4.674321362289661
609,Parasailing 2,Person,5.12871287128713,1.19719143278453,4.3495145631068,1.74731580063215,45.00555043796867,9.68966578149412,7.4895582041527256,2.633245807879988
610,Parasailing 3,Scene,5.13861386138614,1.1491710313987,4.27184466019417,1.65798232421147,71.21613060080058,8.29518646380983,6.9671387263444675,2.134641339582724
611,Parasailing 4,Scene,5.30555555555556,1.25644754611447,4.20192307692308,1.77567057040655,249.21136970180956,5.34081093330758,3.8970194870318533,2.615576753234252
612,Party 1,Person,4.51960784313725,0.919862152359698,2.94059405940594,1.4270373658613,90.64231962923336,10.575411140208447,8.280675321703832,2.9705183873506082
613,Path 1,Scene,4.81372549019608,1.01210878917535,2.73267326732673,1.70229896968136,498.7256588527928,13.842654686884869,8.808477479973408,5.383328119983249
614,Penguins 1,Animal,5.66336633663366,0.99274596672837,3.74757281553398,1.61923757538178,227.88012822261052,11.381928053550627,7.799545385136233,4.113045664525664
615,Penguins 2,Animal,6.20792079207921,0.875406553358705,4.6504854368932,1.73605783914715,221.84555718705576,10.798936582991669,7.111721070283414,4.336181872717027
616,Performance 1,Scene,5.57425742574257,1.08946348863526,3.86407766990291,1.72096953801367,687.4261252103195,13.33928272551589,8.440103192712677,5.316581370264229
617,Performance 2,Scene,4.7037037037037,1.22481552499408,3.49038461538462,1.80611255714626,1340.6594669840918,13.29385775173388,8.348802673100533,5.696023693351552
618,Phone 1,Object,4.50980392156863,0.829470760998123,2.40594059405941,1.39411776993038,356.9761437316987,11.670986907538989,8.272776627985472,4.012862488676752
619,Picnic 1,Person,6.05940594059406,1.07537697741971,3.72815533980583,1.75003739319872,1130.8853558570765,14.164691795672068,8.76929523733956,5.810323955091664
620,Picnic 2,Person,5.90740740740741,1.05491317831203,3.47115384615385,1.6660908888437,432.292550763808,13.504381252551752,8.723453288650806,5.075365954763993
621,Picnic 3,Person,4.5462962962963,1.18703478253142,3.26923076923077,1.66768701651823,993.803222766334,14.247521043771822,8.82799093764947,5.69763290709043
622,Picnic 4,Person,5.02970297029703,1.0531423982022,3.22330097087379,1.51419453016946,355.12864176536,13.371325650717917,8.613621497929506,4.965963247541894
623,Pig 1,Animal,4.53921568627451,1.07787440833686,3.24752475247525,1.6149671240868,715.7583393554023,13.775435180571291,8.294002779648535,5.678470211864584
624,Pig 2,Animal,4.69444444444444,1.28585644271717,3.20192307692308,1.75919116284259,995.3302219639774,13.726765582515345,8.406849084849828,5.708212274980265
625,Pigeon 1,Animal,4.55882352941176,1.01057310876243,2.42574257425743,1.53196954704371,1993.710040612551,14.761820093850591,8.760473549016739,6.357065313127646
626,Pigeon 2,Animal,4.53921568627451,0.929937383471192,2.27722772277228,1.38649783181358,254.3210698131851,12.068632783458836,8.054348271877796,4.454232752434906
627,Pigeon 3,Animal,4.62745098039216,1.0616778112031,2.63366336633663,1.51474600033951,196.44520887263238,11.698391502284831,8.214097063734513,3.785272361908384
628,Pigeon 4,Animal,5.11881188118812,0.972492968744466,3.21359223300971,1.51883911704581,220.98817324310255,11.051069610780335,8.030626342351962,3.497482763139959
629,Pigeon 5,Animal,4.52777777777778,1.2489871285774,2.50961538461538,1.52006126797632,212.84821682399874,9.832775417752497,7.347483548310656,3.3423544848156177
630,Pigeon 6,Animal,2.32407407407407,1.1007958353379,3.81730769230769,2.01337480812652,246.30547526381065,12.929221440841559,8.481583026052556,4.66915995943026
631,Pinecone 1,Object,4.63725490196078,0.876415016368574,2.06930693069307,1.40895298532332,556.7392446440497,12.11224407028242,8.430378561879069,4.482799404411936
632,Pinecone 2,Object,4.42156862745098,0.969191502496266,2.12871287128713,1.39759340536963,164.11205980005116,7.694258881833839,6.4035552059959695,2.0836914382657574
633,Pinecone 3,Object,5.2037037037037,1.07442015884996,2.42307692307692,1.53719140998075,355.00134192193894,12.650039529579818,8.591514915914964,4.3418355651663365
634,Pinecone 4,Object,4.54901960784314,0.950533471688317,2.34653465346535,1.47942991428696,657.1369471304758,12.59817239746788,8.353295943241799,4.856447535872275
635,Plane crash 1,Object,2.59803921568627,1.32201319567394,4.00990099009901,1.70584319036042,417.2263090912399,11.606632569739789,8.010869336581798,4.224221680964561
636,Plane crash 2,Scene,2.81372549019608,1.19180694958806,3.87128712871287,1.68323121606411,97.66056592508323,10.985399594302304,7.724533585851724,3.666838344899496
637,Plane crash 3,Scene,2.23529411764706,1.04527669924516,4.12871287128713,1.82023826097922,801.1547321560406,13.855498622899688,8.810984265111175,5.364726090100244
638,Plane crash 4,Object,2.04950495049505,1.04284454856668,4.10679611650485,1.91952108691778,1145.3513157335965,13.967006107389702,8.545358869936898,5.764632610255355
639,Police 1,Person,2.58823529411765,1.12885591058416,4.27722772277228,1.69775623621996,629.5743800081361,13.033103705480507,8.614572013371973,4.766215573135163
640,Police 2,Person,2.38888888888889,1.25923380749226,4.56730769230769,1.75579165381054,216.67375139878746,12.408005905883936,8.326374859393919,4.318747756007811
641,Police 3,Person,4.28703703703704,1.21556052933805,3.39423076923077,1.68614150917026,439.749149089532,12.374071950763554,8.33753974442257,4.511581204662408
642,Police 4,Person,3.2843137254902,1.30783965908255,3.77227722772277,1.70224080622462,442.1433384588722,12.560402183511282,8.465307711242259,4.600730341981846
643,Police 5,Person,2.43137254901961,1.2388896651467,4.03960396039604,1.77155746211749,735.9621943460852,13.51545208303132,8.66000507174189,5.400783022461113
644,Pollution 1,Scene,2.47524752475248,1.33112027560203,3.62135922330097,1.85301294057241,240.70020519485064,11.68536197544038,8.331716557170193,3.8451590090559598
645,Power lines 1,Scene,3.97058823529412,1.11209268750532,2.67326732673267,1.40789851119382,902.7342611720929,11.976826891052525,8.089160096955677,4.794463981375459
646,Present 1,Object,5.50980392156863,1.13229022308391,2.98019801980198,1.72615293656038,68.31361051677287,10.017272763956864,7.761212600374879,2.9527188400186164
647,Present 2,Object,5.49019607843137,1.06933029878764,3.08910891089109,1.67391164582238,105.76725493217006,11.82866406390771,8.546329741274668,3.660399549831188
648,Prison 1,Scene,4.02941176470588,1.23043807986224,2.76237623762376,1.56300041491668,172.57176243715483,10.497481653222788,7.538231288037529,3.879265522344748
649,Prison 2,Object,2.62037037037037,1.18177430829638,3.18269230769231,1.68237247573916,278.3375903844027,9.9692639171397,7.474571898180415,3.443943583934265
650,Pumpkin 1,Object,4.85294117647059,1.06610291353514,2.30693069306931,1.39816003559983,57.31943242876729,3.4955472167732218,2.7780244917066135,1.4707867523393787
651,Raccoon 1,Animal,3.6039603960396,1.29675909806557,4.11650485436893,1.59841202370516,1263.6662967765094,14.407821731614343,8.908921585619368,5.933411609535109
652,Rafting 1,Person,4.58333333333333,1.39508482976591,4.36538461538461,1.83841263477037,223.4752701687835,12.979906535974742,8.789018945502162,4.646817185719544
653,Rafting 2,Person,4.82352941176471,1.18915699157493,4.82178217821782,1.75724807357391,305.5119576621913,12.87429632634365,8.604047740718714,4.722296979023575
654,Rafting 3,Person,5.09803921568627,1.1214365250138,4.22772277227723,1.66662046140573,400.48989069115646,13.553920241972925,8.810999651898218,5.12484892989527
655,Rafting 4,Person,5.58333333333333,1.01507331349795,4.04807692307692,1.71447185500323,488.2116516140045,13.355748376873866,8.396787374547579,5.285497229842481
656,Rafting 5,Person,5.18627450980392,0.930563463468149,4.83168316831683,1.53015886058078,201.26616057867602,12.454868048989695,8.626467259953706,4.422188016229691
657,Rafting 6,Person,4.99074074074074,1.08080422090782,4.11538461538461,1.65058208213288,404.88266319041566,13.297709056246303,8.696626382788939,5.019188943103417
658,Railroad 1,Scene,4.26470588235294,1.11627448439867,2.95049504950495,1.58981909426049,228.00606007189796,9.921208767954223,7.156321495372292,3.805758675440237
659,Rainbow 1,Scene,6.23148148148148,0.991614198809208,4.05769230769231,1.78900049697944,313.4584899586139,11.65957441960423,8.165076272321457,4.536867586833643
660,Rainbow 2,Scene,6.25742574257426,0.95554660112979,4.90291262135922,1.70071820530585,954.7650190443537,12.437322110105901,8.436107081742582,4.852242526508871
661,Research 1,Scene,4.48514851485149,1.37560067887551,4.37864077669903,1.85301294057241,537.1296758730489,10.962149037247372,7.729242512416265,4.20225613156546
662,Road 1,Scene,5.05882352941176,1.16740831184706,3.37623762376238,1.54176188270767,428.0853877837125,11.507834041563253,7.721338004262191,4.512828864449519
663,Rock climbing 1,Person,4.53921568627451,1.05934379676831,4.25742574257426,1.53397174254635,136.5128493465628,12.24014658299467,8.101946862858366,4.452009170055463
664,Rock climbing 2,Person,4.67647058823529,1.02601569773453,4.64356435643564,1.52042203625074,477.4807217404731,13.916844876761779,8.881480417549778,5.321829065149649
665,Rock climbing 3,Person,4.54901960784314,1.17420671329725,4.46534653465347,1.65870043368683,437.1669778058622,13.46119671918026,8.298577784739544,5.364292122127495
666,Rock climbing 4,Person,4.24074074074074,1.32460800317037,4.23076923076923,1.80737845463184,225.93406333155025,11.960644945062967,7.725050528675984,4.744533311488958
667,Rocks 1,Object,4.67647058823529,0.956082815770439,2.41584158415842,1.48504092019495,720.015777163349,14.066253682556493,8.53526216578894,5.691359371520603
668,Rocks 2,Object,4.30693069306931,0.731335412207364,2.10679611650485,1.39966817747765,997.090969963736,13.91799048035482,8.434814295538622,5.695524500729398
669,Rocks 3,Object,4.31372549019608,0.674579328495119,2.1980198019802,1.35661197090545,552.5203061938412,13.119888503862803,8.131181266859322,5.2532678332442835
670,Rocks 4,Object,4.51960784313725,0.951605128158669,2.17821782178218,1.40993644965977,729.2992995332764,14.047104746399736,8.721219554219084,5.635103291927854
671,Rocks 5,Object,4.48039215686275,0.841149521760358,2.16831683168317,1.37163629968511,1175.0096433644221,14.39001784847229,8.771117256668068,5.818723458475109
672,Rocks 6,Object,4.20588235294118,0.694222769252683,1.85148514851485,1.24407506697837,1813.3525883847879,14.750789365988783,8.618728681529031,6.346211851218159
673,Rocks 7,Object,4.31372549019608,0.703321570001209,1.92079207920792,1.27814841326688,3039.9813195790052,15.257478332321124,8.712293075605773,6.781990176222989
674,Rollercoaster 1,Scene,5.44554455445545,1.20395388221271,4.70873786407767,1.58195131404947,647.718261630403,11.897219268933874,8.226061952687857,4.31424906098417
675,Rollercoaster 2,Scene,5.37254901960784,1.21802931753114,5.11881188118812,1.42328583715901,880.0221509780199,11.70970760335221,7.773488153288437,4.803414775630786
676,Rollercoaster 3,Scene,5.10891089108911,1.12161481890184,4.39805825242718,1.76201647977672,486.73626951459266,12.99872755575389,8.552100817804407,4.801673820918128
677,Roofing 1,Object,4.01980198019802,0.423797074548704,2.00970873786408,1.33941123757951,3719.361281456392,14.375291405119228,8.515537575875497,6.51564782241582
678,Roofing 2,Object,4.05940594059406,0.341226674755003,2.12621359223301,1.39803511730757,892.1093864991884,11.976487436512954,7.9864947363962315,4.631401366473808
679,Roofing 3,Object,3.92592592592593,0.636927550622616,2.07692307692308,1.39132058307896,988.0136245190878,13.954046429178383,8.431584114714367,5.782254611668673
680,Roofing 4,Object,3.56862745098039,0.949307240081243,2.34653465346535,1.32238907712032,1011.4648931817261,13.862345761224573,8.41294101210967,5.73220332805205
681,Roofing 5,Object,4.04950495049505,0.384089511019564,1.92233009708738,1.38400753984933,2250.566632068647,14.216879793632822,8.551493645458127,6.190390697271349
682,Rooster 1,Animal,4.32352941176471,1.17027342752281,3.45544554455446,1.58445418031098,209.76876577528475,12.75920180617019,8.483133106960288,4.62106867893905
683,Rubber duck 1,Object,5.41176470588235,1.04694691607484,3.76237623762376,1.87162237030596,202.64273130031984,10.57286750354492,7.745677806960521,3.786431322340798
684,Rugby 1,Person,4.22222222222222,1.05310695938863,3.98076923076923,1.74033123301211,629.2841870237966,13.381378100164442,8.869459288083059,4.973486566441249
685,Rugby 2,Person,5.35294117647059,1.04972470529257,3.06930693069307,1.58907158896366,722.8519833897113,12.243721721243869,7.862732759909701,5.256171159698731
686,Running away 1,Person,4.57843137254902,1.21407810039449,3.56435643564356,1.54541801195766,240.8594952128567,12.557192093486652,8.212345022467328,4.761002457307743
687,Sad face 1,Person,2.68627450980392,1.03388522408028,4.33663366336634,1.80153949566904,52.4141636713276,11.51533496325938,8.437589788305754,3.426067486774257
688,Sad face 2,Person,3.04950495049505,1.05239001918264,4.27184466019417,1.82678424602232,107.4273610855796,12.176648523936864,8.583642018488511,4.019062078517144
689,Sad face 3,Person,3.13861386138614,0.787777925183196,3.42718446601942,1.85557951281635,306.28807872135235,13.417289435877503,8.668373941276938,5.024274364670637
690,Sad face 4,Person,3.47058823529412,0.919598301810037,2.89108910891089,1.39929260770584,161.7762133226351,10.471754344764278,7.2738270667541975,4.071419158227888
691,Sad face 5,Person,4.33333333333333,1.17172406893832,3.10891089108911,1.53558451476309,165.5611486676359,12.449513366153806,8.56562159790695,4.278637381163018
692,Sad face 6,Person,3.64356435643564,1.26161926440461,3.76470588235294,1.79204220351335,161.53964160903246,12.282970549876556,8.602748253219879,4.191763666045707
693,Sad face 7,Person,3.13861386138614,1.08655145271908,3.79611650485437,1.70558036411376,447.22929025971706,13.176262274060429,8.71033128078159,4.742648448552572
694,Sad face 8,Person,2.62962962962963,1.156797000686,4.16346153846154,1.98592414193883,271.8627749320694,12.871077369478227,8.490970303425874,4.689108409124248
695,Sad face 9,Person,2.31481481481481,0.903245944587621,4.25961538461539,1.83808253989051,108.00831885763999,10.672382894777554,8.114976264789213,3.3587621154132243
696,Sad pose 1,Person,2.88235294117647,1.01760851122619,3.67326732673267,1.43602862708993,121.14857255739543,11.790003930957841,8.370245848595761,3.7309441251066575
697,Sad pose 2,Person,3.59803921568627,0.987644501737968,3.28712871287129,1.51879316342527,25.687048297095437,4.977256782297465,4.296162561552292,1.647411171164602
698,Sad pose 3,Person,2.87037037037037,0.986758997672538,3.74038461538462,1.75706724046862,237.98850789297876,11.30622498916004,7.981232921614732,4.01606738567007
699,Sad pose 4,Person,2.84259259259259,0.977905802059496,3.31730769230769,1.57199040905275,153.8642959747816,11.536970311246908,7.730552318841637,4.399488055540215
700,Sad pose 5,Person,3.11764705882353,0.947055025187997,3.35643564356436,1.5465067631009,198.36408907351034,12.012248571500692,8.446952733621046,4.154492302633442
701,Sad pose 6,Person,3.31683168316832,1.00926401966291,3.19417475728155,1.69808572976486,156.4439344283805,12.414885801898203,8.260299209851375,4.35888059600544
702,Sad pose 7,Person,2.74074074074074,1.27792450284052,3.67307692307692,1.72047807587292,4594.959122060531,15.31403106590937,8.607754126101899,7.07646129330439
703,Sailing 1,Scene,4.59405940594059,1.21801656656863,4.45631067961165,1.67903274576627,288.3932280934047,10.978723146286345,8.005456431372503,3.6073836718122263
704,Sailing 2,Scene,5.30392156862745,1.02241430139088,4.56435643564356,1.43816439661228,288.99856093578103,12.069665885590044,8.394721392423953,4.333804811854355
705,Sailing 3,Scene,5.45098039215686,1.04953974807057,3.62376237623762,1.63616310402426,299.7907356906793,11.225304327516,8.013865568932811,3.889978188699729
706,Satellite 1,Object,5.06862745098039,1.21263810214084,3.83168316831683,1.7092062890751,479.061496607877,12.210093508865532,8.566260611501509,4.238104443553562
707,Scared cat 1,Animal,4.6078431372549,1.40125023909943,4.54455445544554,1.5654057140259,578.7957959383674,13.436789811618635,8.433832948610986,5.4254184389876094
708,Scared face 1,Person,3.89108910891089,0.747007230206106,3.20388349514563,1.69404506792939,59.705000524859216,6.788646967535242,5.128241685976269,2.6288750608769202
709,Scared face 2,Person,3.77450980392157,1.01383364918499,3.1980198019802,1.61876373804331,79.11456695345572,10.119828954659956,7.5546198059337595,3.2917747511111566
710,Scared face 3,Person,3.0462962962963,1.29256868983048,4.11538461538461,1.73657229788467,259.19930477119647,12.814373726604348,8.389361066133986,4.658753240894311
711,Scared face 4,Person,2.97029702970297,0.910554177899969,3.48543689320388,1.91415817605005,50.62294221274627,10.869885565632787,8.06423893839627,3.37794484080624
712,Scared face 5,Person,3.02970297029703,1.0045441308828,3.69902912621359,1.85681020737236,249.9881598830492,10.868603802741665,7.4110414483405,4.554343187723595
713,Scary face 1,Person,1.77777777777778,0.989036473754859,4.51923076923077,2.13605556648738,62.866082767665645,11.952122290180908,8.726033580445938,3.6391583242713543
714,Scary face 2,Person,3.03960396039604,1.11284133711152,3.96116504854369,1.88867797988635,394.3930215794994,11.219342575969078,7.811851698897671,4.317703948256764
715,School 1,Person,5.14705882352941,1.1292427921551,3.14851485148515,1.38120337831806,504.1727166613924,13.25105869610989,8.860893808844587,4.730154216792452
716,School 2,Person,5.83333333333333,1.06318532547418,3.96039603960396,1.69068502139936,173.56683410743784,12.725613932252944,8.813335175521898,4.315879879568941
717,School 3,Person,5.08910891089109,1.09634857505257,3.39805825242718,1.72262798451783,718.7150083544276,13.227976484074677,8.67714089037538,4.95193151730734
718,School 4,Person,4.56481481481481,1.16228222277808,3.31730769230769,1.60862012312503,615.3296816502675,13.554552172351299,8.85581051425989,5.0565512645797295
719,School 5,Person,4.53921568627451,1.04048321435546,2.63366336633663,1.30171250495052,579.886971133997,13.37309334369448,8.52925666395383,5.15578792964926
720,School 6,Person,5.6078431372549,1.15318639700595,3.0990099009901,1.48664017499225,198.49556287575135,11.968254389376344,8.503459716412594,3.888276726666261
721,School 7,Person,5.64705882352941,1.0958703654592,3.19,1.57438459999038,290.62673504276705,12.143028720345828,8.381590897278114,4.306243977094434
722,School 8,Person,5.28712871287129,0.983225647177354,3.33980582524272,1.5374628837111,387.5591818153849,12.288687931650372,8.620021757410218,4.228930087562218
