,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy,Cropped_Contrast,Cropped_Entropy,Cropped_Sum_Entropy,Cropped_Difference_Entropy,Sabattier_Contrast,Sabattier_Entropy,Sabattier_Sum_Entropy,Sabattier_Difference_Entropy,Blurred1_Contrast,Blurred1_Entropy,Blurred1_Sum_Entropy,Blurred1_Difference_Entropy,Blurred2_Contrast,Blurred2_Entropy,Blurred2_Sum_Entropy,Blurred2_Difference_Entropy,Pixelated_Contrast,Pixelated_Entropy,Pixelated_Sum_Entropy,Pixelated_Difference_Entropy,Sharpened_Contrast,Sharpened_Entropy,Sharpened_Sum_Entropy,Sharpened_Difference_Entropy
662,Road 1,Scene,5.05882352941176,1.16740831184706,3.37623762376238,1.54176188270767,428.0853877837125,11.507834041563253,7.721338004262191,4.512828864449519,979.8808849149418,10.87641391529614,8.114125800007876,5.739191622471052,680.797086448586,10.763538184126713,7.561214390418163,4.850844260330916,12.492969583904651,9.4183311625869,7.943595204066694,2.6822903662496107,5.426780266045876,8.956098999764976,7.982088295325177,2.247296319236215,52.650154012913006,10.505756995842498,7.775824814663749,3.39554171193039,1332.858680601176,12.668965569564474,7.898349202345744,5.527993734285552
663,Rock climbing 1,Person,4.53921568627451,1.05934379676831,4.25742574257426,1.53397174254635,136.5128493465628,12.24014658299467,8.101946862858366,4.452009170055463,1325.8921808142745,11.71949637567463,8.192736161226765,5.992053761449693,287.4259867322363,11.13441627061041,7.842411684550333,4.827146327833878,10.858320161626509,9.94481609787637,8.308210067508808,2.8089383242926482,4.930345560795777,9.165751675483573,8.228915212348875,2.268671383993172,36.1921668299004,11.157957827526566,8.220110665726853,3.576539392367424,350.55078820799486,13.042216801923253,8.08655037402053,5.11072973158203
664,Rock climbing 2,Person,4.67647058823529,1.02601569773453,4.64356435643564,1.52042203625074,477.4807217404731,13.916844876761779,8.881480417549778,5.321829065149649,534.9072731093272,12.644654767813767,8.493481870726933,5.109742220545683,918.9008637280826,12.856949077632162,8.539101437855482,5.758607423236928,21.47946866665662,11.702339547398712,8.800461472633442,3.267830117787926,7.858626315287218,10.859602761424618,8.744491461876123,2.654435587880975,84.03863478335111,12.85879394620213,8.834537978099526,4.181265380136976,1464.024824848945,14.751615614248838,8.891089565252688,6.14209575959625
665,Rock climbing 3,Person,4.54901960784314,1.17420671329725,4.46534653465347,1.65870043368683,437.1669778058622,13.46119671918026,8.298577784739544,5.364292122127495,536.8464468185005,12.4313526938272,8.50929636079346,5.386131576800983,780.0448390144952,12.213203142728018,7.963974939748274,5.684617978343512,12.685833327055114,10.590874207482077,8.090204150492914,2.941603289503668,4.719789619338929,9.5294440073015,8.089696526870439,2.3445896881015824,68.73492776342162,12.174397951312322,8.21432909566501,4.068693081536519,1428.440495863907,14.494049288385815,8.414724312570826,6.23039935223473
666,Rock climbing 4,Person,4.24074074074074,1.32460800317037,4.23076923076923,1.80737845463184,225.93406333155025,11.960644945062967,7.725050528675984,4.744533311488958,607.1401049212789,10.986200704885576,8.277848499416503,5.082395714334858,354.7940723885114,10.867013722712882,7.469188182125253,4.954496856452959,8.839074764190036,9.239444502301765,7.650803613609491,2.5649569526477602,3.209497606114484,8.39098046208827,7.502428350376821,1.964404906154113,37.10715991381257,10.685426970170383,7.74771565663929,3.535944237130844,643.908888162917,12.982479115800395,7.751018729550651,5.516463277364373
667,Rocks 1,Object,4.67647058823529,0.956082815770439,2.41584158415842,1.48504092019495,720.015777163349,14.066253682556493,8.53526216578894,5.691359371520603,,,,,1316.4148068499153,13.15956260031276,8.419248985819149,6.094176882856305,37.16083345073608,11.535959668320608,8.207068100245154,3.682908797616233,16.04581963425598,10.108614755134818,8.112017040998307,3.128872467155534,147.57307634818514,12.98523467550947,8.494037275190346,4.615920830081535,2339.5768536075893,14.907956238247696,8.648993799862431,6.567473980196629
668,Rocks 2,Object,4.30693069306931,0.731335412207364,2.10679611650485,1.39966817747765,997.090969963736,13.91799048035482,8.434814295538622,5.695524500729398,,,,,1387.0170665905746,12.82651097408885,8.134271319449631,6.054387601205905,64.14577025542312,11.166641181279578,8.26269860102044,4.03712230622826,18.294454847037432,9.270667438832156,7.239292728850337,2.532353124804086,184.32424437157516,12.993564272412558,8.357982759860352,4.768672942653007,2828.8464274658318,14.825659305394613,8.62192742504412,6.582001622151221
669,Rocks 3,Object,4.31372549019608,0.674579328495119,2.1980198019802,1.35661197090545,552.5203061938412,13.119888503862803,8.131181266859322,5.2532678332442835,521.1026432720595,12.51910685631944,8.028345469845277,5.159599991561859,803.122977528365,12.499060140567863,8.194658117864243,5.635865699646049,36.24338526802978,10.545385061396377,8.228204485739209,3.2739784904771625,14.575805525210823,10.127698846974605,8.220541304137125,2.9246512732926373,94.3774474889628,11.794448337735043,8.18197402834782,3.940155276124709,1923.5120885919707,14.387126301883288,8.340500094510231,6.384593611142121
670,Rocks 4,Object,4.51960784313725,0.951605128158669,2.17821782178218,1.40993644965977,729.2992995332764,14.047104746399736,8.721219554219084,5.635103291927854,,,,,1378.1561475049093,13.16789356134268,8.560260659932133,6.062804927830931,63.129987197452586,12.135402219866151,8.58802226474689,4.054597725804319,22.2489258912562,10.741878429931639,8.437829337321421,3.348877944815883,184.7791432915957,13.280667099753448,8.71900218698659,4.765249186629828,2134.04299307826,14.808379161280726,8.77577238702915,6.47960830929579
671,Rocks 5,Object,4.48039215686275,0.841149521760358,2.16831683168317,1.37163629968511,1175.0096433644221,14.39001784847229,8.771117256668068,5.818723458475109,,,,,1668.4350142057297,13.248478527684846,8.406640424338796,6.20229496539922,76.69256864104149,12.053378473648962,8.640342656538955,4.175378497209337,25.42399222693508,10.549194603583498,8.429680598580216,3.398433508244193,222.9621250100451,13.499485543915306,8.724111702279295,4.892638505948884,3269.3540434835813,15.141192638235193,8.895425449873596,6.698681499619995
672,Rocks 6,Object,4.20588235294118,0.694222769252683,1.85148514851485,1.24407506697837,1813.3525883847879,14.750789365988783,8.618728681529031,6.346211851218159,,,,,2626.122907522438,13.5126381447554,8.285985031309039,6.6256982235042425,47.359001912973845,11.189708196956323,8.101305333849925,3.8579001960014367,13.047018007192332,9.325765662960055,7.796713059142019,2.950940465178161,246.10188788730332,13.417103792453824,8.540219608168158,4.984496621601385,5223.7898593810405,15.382220861363246,8.799533884205411,7.163851836799996
673,Rocks 7,Object,4.31372549019608,0.703321570001209,1.92079207920792,1.27814841326688,3039.9813195790052,15.257478332321124,8.712293075605773,6.781990176222989,,,,,4017.7276665360782,13.874972139775746,8.367836848599762,6.954059240649251,62.26080059304072,10.54648601922635,7.91497076283899,3.9694969508122355,22.863918390666043,8.196279751016869,6.792307522963533,2.3620080479072145,355.1325857309857,13.746233132211492,8.570278046680198,5.26272783269104,7716.634705275208,15.480340805964584,8.917148574728897,7.446237172649834
674,Rollercoaster 1,Scene,5.44554455445545,1.20395388221271,4.70873786407767,1.58195131404947,647.718261630403,11.897219268933874,8.226061952687857,4.31424906098417,1316.7526768444327,10.77742651065704,8.32733080604323,5.979330024632068,1058.7760178100557,11.103181416789162,8.049559910242733,4.748815996277112,33.44305844081647,10.550237185416218,8.044112538402835,3.242067228799484,8.773446330003365,9.823881963795444,7.937355422047826,2.59554148214285,134.04384560411535,11.480698346548664,8.229910456814892,3.9660476535193836,1736.2191504506495,12.228980498237465,8.191562671094756,5.041761987721921
675,Rollercoaster 2,Scene,5.37254901960784,1.21802931753114,5.11881188118812,1.42328583715901,880.0221509780199,11.70970760335221,7.773488153288437,4.803414775630786,1689.5702335858587,8.361196932329294,7.009885787228691,5.634952047666864,1096.8901944565819,10.990000060741801,7.588890851883189,5.107810752904893,34.910512230601555,9.891483536958093,7.718614956059846,3.3846722270568286,10.91367360096132,8.908983995174584,7.769596902861352,2.641518353586145,157.6242874345181,11.372482555335495,7.880363442594914,4.295041088528663,2332.197133241418,12.360304094552571,7.90273972142908,5.5375573093983235
676,Rollercoaster 3,Scene,5.10891089108911,1.12161481890184,4.39805825242718,1.76201647977672,486.73626951459266,12.99872755575389,8.552100817804407,4.801673820918128,466.05553479853484,8.097123648339796,5.934356518398336,4.5631887254240455,772.0534051159963,12.287023827109739,8.444912384974394,5.322050518118204,38.58491124542318,11.388213751249737,8.501618653558499,3.6353580716084952,14.125356683291395,10.368746274378168,8.470760014791189,3.0243107545884085,121.33495908671972,12.535019036430937,8.529217405690062,4.286725832870778,1106.6745617858521,13.84964013542329,8.60224338806126,5.502002556274407
677,Roofing 1,Object,4.01980198019802,0.423797074548704,2.00970873786408,1.33941123757951,3719.361281456392,14.375291405119228,8.515537575875497,6.51564782241582,1145.31676859666,10.392676558812378,7.752533934373631,5.88360208370755,3422.204842701066,13.491647676212523,8.551829867705628,6.666384935025333,119.48390664285967,11.393635748838058,8.568471966753958,4.3012773877537285,36.45031787635421,10.080089396285658,8.168067813725447,3.349622042607347,364.0806530429279,13.526105424566873,8.646029388290382,5.231606329561513,7926.360831139089,14.42688738305786,8.591354208020965,7.085721289571168
678,Roofing 2,Object,4.05940594059406,0.341226674755003,2.12621359223301,1.39803511730757,892.1093864991884,11.976487436512954,7.9864947363962315,4.631401366473808,,,,,963.7929322077734,11.577793085163574,7.914606577292532,5.283611680574959,124.22787442617067,11.64425261091792,8.450432017238013,4.196214508251253,41.347704198497254,11.086680758924462,8.581853893278463,3.6323660074274313,302.43134964038313,12.391926785976697,8.28923655740627,4.727043201801097,1598.490844414392,12.877734813174147,8.066563064347012,5.465293275012994
679,Roofing 3,Object,3.92592592592593,0.636927550622616,2.07692307692308,1.39132058307896,988.0136245190878,13.954046429178383,8.431584114714367,5.782254611668673,,,,,1370.487570943265,12.824713478151523,8.105910458026111,6.080499013432676,47.14560628336875,11.105617533054927,8.393610501342636,3.786442080681754,16.757729427526733,9.851702897913071,8.140352158988446,3.0821461752407218,161.15711718612658,12.78847325372333,8.472743414742345,4.628661711991415,2912.812282253101,15.005879279815035,8.607729452717459,6.694697554532414
680,Roofing 4,Object,3.56862745098039,0.949307240081243,2.34653465346535,1.32238907712032,1011.4648931817261,13.862345761224573,8.41294101210967,5.73220332805205,,,,,1551.2724048629839,13.130585600123382,8.358569915589264,6.129471210011447,39.757926431183165,11.156792329143196,8.182382603693977,3.550823724045167,10.483221950165996,10.008689887521657,7.944229075439895,2.7700374055065597,165.5411623937096,12.70022227029329,8.399424392618762,4.530310898832577,2798.2621814939394,14.780302277010092,8.556688041644865,6.595001492209532
681,Roofing 5,Object,4.04950495049505,0.384089511019564,1.92233009708738,1.38400753984933,2250.566632068647,14.216879793632822,8.551493645458127,6.190390697271349,2373.529635879787,14.145241305467081,8.58239275670335,6.326937604244879,2452.995234157538,13.364942096554254,8.222364376650242,6.49722720756481,108.10572076797706,11.78503292650702,8.466439270341974,4.324432647862714,31.91567707218949,10.128105604190495,8.21435156968174,3.434009197361209,362.2080068162639,13.572702461725825,8.670002989495075,5.229032194342568,4924.709624652184,14.797469114606091,8.712710415569607,6.842243047510465
682,Rooster 1,Animal,4.32352941176471,1.17027342752281,3.45544554455446,1.58445418031098,209.76876577528475,12.75920180617019,8.483133106960288,4.62106867893905,61.09707580615269,9.408481460206776,6.791600423339375,3.7070465875882066,505.59555055976614,12.213933738963576,8.601551191108715,5.203414248832139,18.886987499434966,11.133309414404525,8.431465559374228,3.123657535306867,7.232020272374328,10.333853057981777,8.41214557762184,2.5539621411661972,65.81992509015524,12.092024573044355,8.480874834358211,3.9472903007061255,553.1309597892523,13.401114097103758,8.49225910867047,5.266473913505961
683,Rubber duck 1,Object,5.41176470588235,1.04694691607484,3.76237623762376,1.87162237030596,202.64273130031984,10.57286750354492,7.745677806960521,3.786431322340798,69.73363199129105,9.251697872384602,7.376124327304958,2.8101256040975082,380.62195663005195,9.989182345013017,7.617225007025521,4.057178690079476,22.19639828089763,9.780953839616739,8.049347621791927,2.9211797338826293,11.72391255003742,9.622600712269723,8.247288013207344,2.684637272195272,46.72726036031962,10.168196323484157,7.828632224769952,3.218567893923031,476.86387406768404,11.327351996091654,7.7040361867375395,4.371789785075212
684,Rugby 1,Person,4.22222222222222,1.05310695938863,3.98076923076923,1.74033123301211,629.2841870237966,13.381378100164442,8.869459288083059,4.973486566441249,621.87655938904,11.368353053203986,8.264427432863434,4.463946070730673,991.0056393331774,12.424664867007909,8.56978132138982,5.459617666817335,37.61043582151771,11.964193942267066,8.860492269392564,3.5509279311123976,14.141466744893297,11.3237881108903,8.83187062353674,3.006537294818692,139.77534051247844,12.809642780602449,8.890233257005484,4.299258970143148,1631.7257781458898,14.204477640543733,8.886479313422821,5.828604554828914
685,Rugby 2,Person,5.35294117647059,1.04972470529257,3.06930693069307,1.58907158896366,722.8519833897113,12.243721721243869,7.862732759909701,5.256171159698731,1823.559084302325,10.20425739532466,7.98317479192747,6.003314673269503,1109.9914490158258,11.51387119138201,7.769137372243138,5.490048947571163,17.306741994640902,9.866752232043506,7.733377766376074,2.8441001205110963,6.779910449972629,9.254603153869652,7.738242537883222,2.3451755485746055,91.00747983812232,11.159969872132052,7.884727488419014,3.979580834101573,2594.2221420290434,13.173148248289085,8.027911096085912,6.118071570127492
686,Running away 1,Person,4.57843137254902,1.21407810039449,3.56435643564356,1.54541801195766,240.8594952128567,12.557192093486652,8.212345022467328,4.761002457307743,401.27826178451176,6.481778747574979,5.062449417406789,3.668470222153557,557.9051972102097,12.204575743062042,8.529749276917858,5.293229506972116,9.339544916901474,10.24495109891104,8.174971875240608,2.7046871188813895,4.045107927006896,9.473068550340487,8.196734448221218,2.2201529458424965,40.552493620072234,11.43817705056361,8.182181680606668,3.6127580620480018,784.6233421360259,13.523214606723084,8.24145940426179,5.634437978820587
687,Sad face 1,Person,2.68627450980392,1.03388522408028,4.33663366336634,1.80153949566904,52.4141636713276,11.51533496325938,8.437589788305754,3.426067486774257,113.4636353250671,11.14173309036473,7.937720782506204,3.6857254687852268,133.84684098460076,10.7714196337235,8.370024247932573,3.937256390668418,12.698775588143699,10.419496858879192,8.659915332532542,2.770921833483028,7.349701848559275,10.088521970345997,8.631763398813517,2.535367315901004,17.7526677094791,10.892837150896149,8.44314186627243,2.8574540429467574,150.3876234687419,12.3230685944466,8.453416205468443,4.175250846404927
688,Sad face 2,Person,3.04950495049505,1.05239001918264,4.27184466019417,1.82678424602232,107.4273610855796,12.176648523936864,8.583642018488511,4.019062078517144,84.09316176466692,11.468219988645195,8.238849148885334,3.620444135545595,273.65011549351834,11.46144165973636,8.529792953764327,4.536367506123888,15.66325751314659,10.801917265288864,8.778593282093354,2.952739011211131,8.759768454829459,10.426317357642139,8.775624000030843,2.6657842828761695,29.24943732891848,11.422899201653049,8.630758002840965,3.303032128563177,346.1087871733439,13.033349883922021,8.596887794305324,4.832585987579913
689,Sad face 3,Person,3.13861386138614,0.787777925183196,3.42718446601942,1.85557951281635,306.28807872135235,13.417289435877503,8.668373941276938,5.024274364670637,453.8071268673814,13.204428813093653,8.315293590542636,5.282452501836882,649.0002170374584,12.54540560729025,8.557530107946903,5.468026291599924,16.14807125968729,10.764659344605429,8.73448496573683,2.8899254742292797,8.492715487993532,10.257267321257178,8.727829469315381,2.5800402818288224,48.580471257050434,12.018694719575922,8.755557460818338,3.7063810987693806,1038.993266037086,14.28686497347288,8.701684497047536,5.916441014527467
690,Sad face 4,Person,3.47058823529412,0.919598301810037,2.89108910891089,1.39929260770584,161.7762133226351,10.471754344764278,7.2738270667541975,4.071419158227888,208.26873726486215,11.841172381023359,8.17653584977158,4.5061383281733844,325.1191511707625,9.734359439902413,7.17691027821035,4.310848955468079,15.163839516124973,9.24439577328091,7.401105452502977,2.627816429151511,7.669513110808081,9.14608340953998,7.55900818307861,2.38117969021349,41.37860268406483,9.77745671218431,7.3408789855296135,3.1841210644570324,562.6500991808173,11.205119659577253,7.335359508236088,4.930036897011867
691,Sad face 5,Person,4.33333333333333,1.17172406893832,3.10891089108911,1.53558451476309,165.5611486676359,12.449513366153806,8.56562159790695,4.278637381163018,317.86713979151205,12.507820521877715,8.639575022068897,4.6421001679117815,313.3308043863416,11.506391465704603,8.313333883637661,4.609981317484403,15.186172519851732,10.650781498177562,8.698222672893994,2.869101356141972,6.954248939608541,10.260327743958278,8.677987007427845,2.5158555506287383,41.191508009126,11.393793771963242,8.654298332209825,3.404663277007753,648.7493451520834,13.656615510678716,8.589308018376254,5.396247799082023
692,Sad face 6,Person,3.64356435643564,1.26161926440461,3.76470588235294,1.79204220351335,161.53964160903246,12.282970549876556,8.602748253219879,4.191763666045707,87.04151872686035,11.649179758540928,8.270339495884073,3.8970703026571063,340.3885637779318,11.41156988378032,8.307688814649088,4.683406997366291,22.5443958493428,10.981173288007199,8.616809321494582,3.114949817309479,10.55897141400596,10.536733088951333,8.620419526932867,2.7406493264904297,49.2498609782221,11.705680417183125,8.585756010363848,3.5781661482100406,412.8201215997153,13.115209860793902,8.610605173215614,4.878743512165414
693,Sad face 7,Person,3.13861386138614,1.08655145271908,3.79611650485437,1.70558036411376,447.22929025971706,13.176262274060429,8.71033128078159,4.742648448552572,247.67787035579514,12.615219314133157,8.688387504858026,4.33002889070227,752.2955291202704,12.319770243764115,8.580366752850367,5.228445382144284,25.6408743539711,11.550372394408527,8.695799738753387,3.3399041465965227,9.626224453292552,10.769030991938642,8.657151317805901,2.7826629090275894,88.55330238923956,12.463606110121308,8.69221965305834,4.008412190940391,1071.4279769984826,13.783431939760197,8.731954356264737,5.411065951625177
694,Sad face 8,Person,2.62962962962963,1.156797000686,4.16346153846154,1.98592414193883,271.8627749320694,12.871077369478227,8.490970303425874,4.689108409124248,102.20314707203019,11.147496510977629,8.12058259064332,3.779311860612131,509.5505144009824,11.794533819450658,8.213575647058711,5.1065733947533065,16.185155738168064,10.950631242035517,8.500094670704012,3.0499221095573623,6.439912794888022,10.211167746143468,8.464847234588525,2.5064474162118464,52.57939538726573,11.97924954013036,8.459326652586103,3.7586103751693747,921.6354914873598,13.741709537068795,8.547579027620861,5.511675477661107
695,Sad face 9,Person,2.31481481481481,0.903245944587621,4.25961538461539,1.83808253989051,108.00831885763999,10.672382894777554,8.114976264789213,3.3587621154132243,153.41912165354313,12.639807647878769,8.798047487788581,4.327576990513109,239.57166474176424,10.126088621730592,7.915955840382116,3.7958511908254207,18.713601482413438,10.026079929668972,8.04270271446516,2.7548331961100097,9.922526333368488,9.739461186425402,8.070691467134965,2.5432926230954838,42.338990135031914,10.399644882287767,8.068005862754411,3.0662482402230538,246.7835771411241,11.17814942050514,8.12470682141151,3.796964080873052
696,Sad pose 1,Person,2.88235294117647,1.01760851122619,3.67326732673267,1.43602862708993,121.14857255739543,11.790003930957841,8.370245848595761,3.7309441251066575,85.12386882733621,11.678275929348239,8.277425407809346,3.8793559772877804,252.89262206430405,11.166514060060496,8.403489712504063,4.3465140242903155,10.645454067282435,10.240955694505272,8.368416423701213,2.587166930693207,4.7300649532147,9.728535934118284,8.323669578866035,2.1959791817846863,29.12123559148369,11.07913680381236,8.360086775541017,3.0997567794256886,334.97740612302294,12.672066549371705,8.41334888144291,4.534184612833951
697,Sad pose 2,Person,3.59803921568627,0.987644501737968,3.28712871287129,1.51879316342527,25.687048297095437,4.977256782297465,4.296162561552292,1.647411171164602,37.20702893002367,4.744729473129216,3.8935058781595426,1.8186682662995097,63.93943840688895,4.566457646844575,4.040245865638589,1.6491789543147994,9.357866969528025,4.008280026897612,3.5795002027932825,1.0638154342325703,6.057009913310329,4.105828302409376,3.700603918394067,1.093736258556015,14.881637120732687,4.611040018818677,4.157790088600493,1.405990805949103,35.51523815299771,5.614990275619703,4.790291359092432,2.165326799396249
698,Sad pose 3,Person,2.87037037037037,0.986758997672538,3.74038461538462,1.75706724046862,237.98850789297876,11.30622498916004,7.981232921614732,4.01606738567007,448.5295529409808,11.7224918200861,7.87146607922612,4.798878216006883,483.0352787856412,10.849448229059432,8.05138459397947,4.5092319398453515,26.068352445492472,10.58704966080899,8.288084850408685,3.0324164068860586,11.279626323448909,10.315617430184723,8.396452217460672,2.6921550629758437,68.5881493243378,10.996491721300352,8.077306023207504,3.4912478014315265,626.1885764071999,12.029047454837526,8.050367747003518,4.800034407995426
699,Sad pose 4,Person,2.84259259259259,0.977905802059496,3.31730769230769,1.57199040905275,153.8642959747816,11.536970311246908,7.730552318841637,4.399488055540215,150.49879227206077,7.016618983050494,5.228853262681099,3.152450079929289,372.50728074946875,11.280721307843628,8.247056017011108,4.843584389372648,5.917510198341542,8.51795583395003,7.777830532223067,1.9622317637434168,3.3985716162902246,8.00528330435941,7.403740309921229,1.31561743730622,31.61143136084199,10.158032915449402,8.095460661760342,3.348227098811503,675.6166076507651,12.681144542535522,7.801787278302166,5.469778303190635
700,Sad pose 5,Person,3.11764705882353,0.947055025187997,3.35643564356436,1.5465067631009,198.36408907351034,12.012248571500692,8.446952733621046,4.154492302633442,151.92428244595237,11.758213854840662,8.434777909049215,3.96583344198698,373.168664614944,11.444800318512996,8.368226397635208,4.647406987117794,17.640506534372,10.55618832617266,8.426522678601803,2.9483714186560706,8.056586613703598,10.024400749706018,8.433682240354415,2.5607872102688667,48.142052837504565,11.309504117623593,8.414623830213028,3.486294305491348,487.1537044339302,12.627090232615064,8.438132371161657,4.727774814260734
701,Sad pose 6,Person,3.31683168316832,1.00926401966291,3.19417475728155,1.69808572976486,156.4439344283805,12.414885801898203,8.260299209851375,4.35888059600544,407.17277236179973,12.817601703515537,8.63168490960155,5.215697541405403,286.6648480432042,11.648896910687291,8.232715169580517,4.78437181823307,11.51631527026484,10.482206386780561,8.230983004441871,2.771236512317848,5.128023661357806,9.739621541053214,8.192138278198119,2.3331488311324913,32.93986215978322,11.441304796559383,8.259866124544406,3.430106531797979,624.4785447335769,13.336532248395047,8.317145552982598,5.232154044185011
702,Sad pose 7,Person,2.74074074074074,1.27792450284052,3.67307692307692,1.72047807587292,4594.959122060531,15.31403106590937,8.607754126101899,7.07646129330439,3571.2675315589886,14.60535220897141,8.70117356109548,6.895430668171324,4844.961512008979,13.967704674580641,8.296159154813964,7.0964430701868935,28.391388857288508,10.639486839471394,8.414846442778341,3.3886627838212773,11.606515151229775,9.807059990102191,8.36743558312481,2.8112838076675906,287.84775241711475,13.607957795719901,8.688075059032755,5.081468213868994,12614.361067858143,14.740433644121355,8.817493679077192,7.690208777788708
703,Sailing 1,Scene,4.59405940594059,1.21801656656863,4.45631067961165,1.67903274576627,288.3932280934047,10.978723146286345,8.005456431372503,3.6073836718122263,921.4264030345562,12.673797313599339,8.703616117587266,5.3041845778676056,422.31895526328327,10.208137598105786,7.731189246659778,4.0215109443790755,19.152705813255572,9.773777546843183,7.805057911059842,2.715972319644937,7.350163155257883,9.101573985307251,7.702914225175094,2.324590070815537,67.00040537151992,10.551424278424765,7.934300343927841,3.267873271533931,705.2275046935974,11.21597944558922,8.000146984526893,4.047603866048049
704,Sailing 2,Scene,5.30392156862745,1.02241430139088,4.56435643564356,1.43816439661228,288.99856093578103,12.069665885590044,8.394721392423953,4.333804811854355,251.33488906028532,11.215852698867863,8.098818299953777,4.114224669719174,432.2035610839473,11.20898580779178,7.960772266116149,4.640076854652131,10.545828528611104,10.006829577784217,8.345910866526435,2.559191021285817,4.8310111375633475,9.561190586917945,8.330406301948125,2.1851601323408785,38.65038180307981,10.997488555322317,8.349489397551185,3.265310187476979,872.357635529203,12.838698373653573,8.418061249574851,5.041615016604928
705,Sailing 3,Scene,5.45098039215686,1.04953974807057,3.62376237623762,1.63616310402426,299.7907356906793,11.225304327516,8.013865568932811,3.889978188699729,349.3606944280378,10.197397621727573,7.571577590584587,3.843131641179961,525.6625525022474,10.495720992977102,8.013819789724959,4.158167103088534,19.092492297251134,9.650723198483966,7.989498293960857,2.6324200877427,7.603340590956349,9.260611943920775,7.9950891071600205,2.295353950611889,57.03181257690813,10.44967139561121,8.031849645255367,3.164542675304903,768.0945664480585,11.649271543393375,8.010106660016717,4.4687526615116315
706,Satellite 1,Object,5.06862745098039,1.21263810214084,3.83168316831683,1.7092062890751,479.061496607877,12.210093508865532,8.566260611501509,4.238104443553562,906.5012313998373,13.435950485577724,8.709756111023712,5.505593089516669,846.9827803834482,11.401096279139233,8.274479676330241,4.697429498355906,16.912583291269247,10.570634899499115,8.516445271925383,2.829843524411685,6.524117746143919,10.026873672622425,8.482127085586507,2.3768681833878,73.84422612392697,11.559083068573255,8.540844478420237,3.5480308358864825,1289.564358190691,12.999741425655776,8.623080642694363,4.971519347996921
707,Scared cat 1,Animal,4.6078431372549,1.40125023909943,4.54455445544554,1.5654057140259,578.7957959383674,13.436789811618635,8.433832948610986,5.4254184389876094,725.0264598188118,12.60660384356926,8.066777089184523,5.76857591252892,954.3628457836725,12.432090719135857,8.285451099621815,5.748509460440847,16.01745202246598,10.536312087488554,8.54124913840462,3.0545517929008383,6.335670220767349,9.716186463179643,8.457033949063545,2.4455105386031653,82.30701458053952,12.122411403050709,8.54589174664152,4.168662590894781,2152.4898440025395,14.427894200972563,8.580694286474689,6.353945697568291
708,Scared face 1,Person,3.89108910891089,0.747007230206106,3.20388349514563,1.69404506792939,59.705000524859216,6.788646967535242,5.128241685976269,2.6288750608769202,70.54587812573439,10.123251056107323,7.389861231615119,3.5129646312655556,140.96387083188932,6.792788861954222,5.477459698175856,2.9575460312322175,8.019712025554865,5.952344059934509,4.948419380365372,1.8823593938420653,4.142031322670403,5.968812784542089,5.156421793706167,1.749970397709671,18.58030046684847,6.446601361204733,5.130692862572539,2.180423273319577,163.70506946662738,7.498631224856026,5.385156924000997,3.131087638727604
709,Scared face 2,Person,3.77450980392157,1.01383364918499,3.1980198019802,1.61876373804331,79.11456695345572,10.119828954659956,7.5546198059337595,3.2917747511111566,72.50202725046678,10.614191686481604,7.711909629749266,3.6624319686150475,194.49193595398813,9.480050666629909,7.304694420289319,3.761788987414006,12.779847855485404,8.919787543555632,7.491808436178675,2.5130571601302805,6.324491991501801,8.433272759964725,7.42677538433529,2.2073205973986285,24.38857383626901,9.61400951058097,7.488580966544905,2.8381186920740458,183.5754248566053,10.853692686870533,7.565809836380697,3.8599464588931895
710,Scared face 3,Person,3.0462962962963,1.29256868983048,4.11538461538461,1.73657229788467,259.19930477119647,12.814373726604348,8.389361066133986,4.658753240894311,,,,,368.7122324071702,12.081999165802662,8.464615789018012,5.035792144309408,15.669785249069559,10.49438812966994,8.354132846419992,2.592680849938962,8.083014167432609,10.066066552493165,8.377595545767166,2.4201569781939076,43.92967999658463,11.538656279471802,8.434787524960925,3.373013794484173,928.0751057453249,13.950227834195015,8.44964372136165,5.76734923838588
711,Scared face 4,Person,2.97029702970297,0.910554177899969,3.48543689320388,1.91415817605005,50.62294221274627,10.869885565632787,8.06423893839627,3.37794484080624,64.03034506910889,11.225273409169668,8.274723863110605,3.8472356447052047,126.50260885869484,10.62873384686404,8.345477650556335,3.8735516021245227,8.649996113153623,9.578158880664468,8.195401653044172,2.4775131783869164,5.338931418601614,9.272703485311288,8.252691632029237,2.270859795168727,15.062198946137883,10.160436663078997,8.086433582327341,2.742789789772532,148.60217008076296,11.658129630786604,8.054724193240158,4.0832553624614825
712,Scared face 5,Person,3.02970297029703,1.0045441308828,3.69902912621359,1.85681020737236,249.9881598830492,10.868603802741665,7.4110414483405,4.554343187723595,250.9206705821112,9.884749670921922,6.980017034030324,4.292194965381146,495.50259289883,10.336323053210755,7.515258753063179,4.779946200620773,18.68566309875389,9.097583907423378,7.550475228727916,2.6720167471892973,8.185905265418054,8.949205950461423,7.658963695561448,2.389794566357693,45.510942934741635,9.870197366268174,7.465714645163059,3.3845127304681726,890.6360117471777,11.516760999070684,7.4408604730239905,5.323469314738404
